User,Sequence,Left_WristMid,Left_PalmWidth,Left_MiddleBone,Right_WristMid,Right_PalmWidth,Right_MiddleBone
User1 (user1),P1_S2_R1,96.95937125567491,58.367865757775064,66.85125114709692,92.2425447048343,56.31116480321712,63.44768923846475
User1 (user1),P1_S2_R2,96.2543216708167,57.87593042646582,66.48022495841498,90.15886463977566,55.15832855368098,62.11289781872424
User1 (user1),P1_S2_R3,96.41300133233314,58.5568295949726,67.13868435109501,90.46287764083084,55.42316021808413,62.38760712016257
User1 (user1),P1_S2_R4,94.10231304466204,57.52117050560845,65.72593314913358,89.53354216736594,54.97877195113507,61.73550038238492
User1 (user1),P1_S2_R5,93.75567981598121,57.527132291441085,65.49113044357125,90.03367216033665,55.45507330722806,62.13041731550939
User1 (user1),P1_S2_R6,94.42416784774338,57.749260359261605,65.87183021415191,89.14969736805165,54.83430978731666,61.49712776346578
User1 (user1),P1_S2_R7,98.43974811861918,59.31321073902507,67.96439856204731,97.50573167623656,59.13243560588517,67.22240664041821
User1 (user1),P1_S2_R8,98.43714493902202,59.22867623645543,68.01217003605993,96.0779406007696,58.43290813852877,66.47130313767067
User1 (user1),P1_S2_R9,99.17206382844725,59.506015841057156,68.4871159088791,97.7333186517537,59.48113629580342,67.53956065403291
User1 (user1),P1_S3_R1,93.08634666838027,56.499592165596994,64.02447118093733,87.50801104793433,54.024046950478116,60.47396918354453
User1 (user1),P1_S3_R2,96.45159870975677,58.55033721566536,66.33494550933409,87.24625154153912,53.83382996352376,60.249221362017174
User1 (user1),P1_S3_R3,96.10972761321293,58.58568717801839,66.23842530651126,91.0083704816713,56.039066189456946,62.90188153408361
User1 (user1),P1_S3_R4,99.10521498514292,59.6389000271378,68.49146063970039,94.10171022243445,56.9866381150599,65.06160461498612
User1 (user1),P1_S3_R5,98.69997879535414,59.29418076837259,68.05514749878282,94.06067923706541,57.09266420466389,65.12774844009468
User1 (user1),P1_S3_R7,98.03955075363159,59.21733622947559,67.5449274094736,93.97336977612146,57.096726514009234,65.10082735005888
User1 (user1),P1_S4_R1,93.24417490245571,57.08336782227478,64.90574226705331,89.38210159586775,54.22358377079799,61.71809477194432
User1 (user1),P1_S4_R2,94.59342091740474,57.82709677957639,65.59906841648802,89.83834101077643,54.62546914422709,61.96482943317748
User1 (user1),P1_S4_R3,94.45022032640813,57.63590378300756,65.64114331146087,90.22088574132412,54.68270204290531,62.28911601250845
User1 (user1),P1_S4_R4,94.70219482866044,58.17541170039544,66.06871679680742,90.67009818907506,55.347763586706755,62.55503848721254
User1 (user1),P1_S4_R5,95.74820851382682,58.20338052788208,66.04343282611408,93.00795553560225,56.44645219794046,64.31002068254641
User1 (user1),P1_S4_R6,97.20708660451525,58.828388151475124,67.05791164834116,90.53263010604515,54.95682775286401,62.46411887312152
User1 (user1),P1_S5_R1,92.74047565828725,56.72904942690738,64.81653409429383,88.59596187587692,53.986381913941806,61.15910039377254
User1 (user1),P1_S5_R2,89.54616830366093,54.789883836991415,62.69770523976447,87.66906504654412,53.60165834140267,60.542254299981714
User1 (user1),P1_S5_R3,89.53592802730087,54.94760884891718,62.79061452686223,89.35703183807291,54.539054604141995,61.61728317898337
User1 (user1),P1_S5_R4,89.0598263663611,54.41741349753223,62.26010383723773,89.38822040161926,54.54571594619908,61.64306784722874
User1 (user1),P1_S5_R5,93.35928073803963,56.42755125510268,64.57095020891529,94.56599206100547,56.84254425377988,65.29265200406456
User1 (user1),P1_S5_R6,97.45286459716355,58.58517625652062,67.27507167294216,91.44476642288059,55.397174143275834,63.090832321087966
User1 (user1),P1_S5_R7,93.66882981902423,56.30677814232699,64.66126021800241,92.07032677762474,55.684494117383025,63.53025313120608
User1 (user1),P1_S6_R1,94.61996505755577,58.04462995663066,65.61301723954726,89.74607615293621,54.81590091955984,61.77524700038578
User1 (user1),P1_S6_R2,96.21669986533102,58.54098032561088,66.2907572797269,90.94654183857679,55.335494008861644,62.64260318763835
User1 (user1),P1_S6_R3,94.40982858618771,57.84294177658644,65.63860352090637,92.56224977938588,56.468098154889,63.744686681262216
